physician_id,category_id
2345265,AttendingPhysician
2337475,AttendingPhysician
2364650,AttendingPhysician
2332743,AttendingPhysician
2341786,AttendingPhysician
2378362,AttendingPhysician
2387502,AttendingPhysician
2350276,AttendingPhysician
2349449,AttendingPhysician
2334508,AttendingPhysician
2355689,AttendingPhysician
2383928,AttendingPhysician
2419243,AttendingPhysician
2431890,AttendingPhysician
2368087,AttendingPhysician
2400634,AttendingPhysician
2357905,AttendingPhysician
2375464,AttendingPhysician
2360106,AttendingPhysician
2422099,AttendingPhysician
2316082,AttendingPhysician
2385634,AttendingPhysician
2394560,AttendingPhysician
2429369,AttendingPhysician
2387935,AttendingPhysician
2387448,AttendingPhysician
2370371,AttendingPhysician
2334688,AttendingPhysician
2396982,AttendingPhysician
2386217,AttendingPhysician
2430620,AttendingPhysician
2391710,AttendingPhysician
2428042,AttendingPhysician
2319765,AttendingPhysician
2330442,AttendingPhysician
2352769,AttendingPhysician
2409028,AttendingPhysician
2320417,AttendingPhysician
2333298,AttendingPhysician
2362976,AttendingPhysician
2421344,AttendingPhysician
2419932,AttendingPhysician
2412014,AttendingPhysician
2366758,AttendingPhysician
2328622,AttendingPhysician
2383087,AttendingPhysician
2365691,AttendingPhysician
2355252,AttendingPhysician
2410830,AttendingPhysician
2345569,AttendingPhysician
2340449,AttendingPhysician
2393898,AttendingPhysician
2372870,AttendingPhysician
2419627,AttendingPhysician
2321006,AttendingPhysician
2373391,AttendingPhysician
2397368,AttendingPhysician
2342513,AttendingPhysician
2375046,AttendingPhysician
2418999,AttendingPhysician
2348526,AttendingPhysician
2400570,AttendingPhysician
2312951,AttendingPhysician
2364361,AttendingPhysician
2365807,AttendingPhysician
2370950,AttendingPhysician
2353115,AttendingPhysician
2352461,AttendingPhysician
2344149,AttendingPhysician
2382445,AttendingPhysician
2429618,AttendingPhysician
2349938,AttendingPhysician
2380679,AttendingPhysician
2336136,AttendingPhysician
2378006,AttendingPhysician
2311049,AttendingPhysician
2337144,AttendingPhysician
2418758,AttendingPhysician
2425345,AttendingPhysician
2397355,AttendingPhysician
2359743,AttendingPhysician
2328514,AttendingPhysician
2353163,AttendingPhysician
2400917,AttendingPhysician
2391831,AttendingPhysician
2338574,AttendingPhysician
2375081,AttendingPhysician
2336504,AttendingPhysician
2356442,AttendingPhysician
2342835,AttendingPhysician
2414587,AttendingPhysician
2340203,AttendingPhysician
2370313,AttendingPhysician
2390262,AttendingPhysician
2333049,AttendingPhysician
2386528,AttendingPhysician
2315238,AttendingPhysician
2346389,AttendingPhysician
2354333,AttendingPhysician
2397833,AttendingPhysician
2399121,AttendingPhysician
2312082,AttendingPhysician
2370849,AttendingPhysician
2373616,AttendingPhysician
2358947,AttendingPhysician
2406305,AttendingPhysician
2379299,AttendingPhysician
2333793,AttendingPhysician
2356396,AttendingPhysician
2331179,AttendingPhysician
2357318,AttendingPhysician
2431511,AttendingPhysician
2389787,AttendingPhysician
2314398,AttendingPhysician
2376103,AttendingPhysician
2331296,AttendingPhysician
2398865,AttendingPhysician
2360989,AttendingPhysician
2388957,AttendingPhysician
2389528,AttendingPhysician
2389852,AttendingPhysician
2320205,AttendingPhysician
2428785,AttendingPhysician
2367570,AttendingPhysician
2320907,AttendingPhysician
2360156,AttendingPhysician
2389388,AttendingPhysician
2399364,AttendingPhysician
2427745,AttendingPhysician
2432847,AttendingPhysician
2397025,AttendingPhysician
2392828,AttendingPhysician
2393007,AttendingPhysician
2389689,AttendingPhysician
2373317,AttendingPhysician
2319533,AttendingPhysician
2386187,AttendingPhysician
2353737,AttendingPhysician
2431273,AttendingPhysician
2399180,AttendingPhysician
2396145,AttendingPhysician
2344171,AttendingPhysician
2428259,AttendingPhysician
2414035,AttendingPhysician
2363944,AttendingPhysician
2315031,AttendingPhysician
2388672,AttendingPhysician
2363063,AttendingPhysician
2358834,AttendingPhysician
2426267,AttendingPhysician
2333746,AttendingPhysician
2381655,AttendingPhysician
2327921,AttendingPhysician
2404642,AttendingPhysician
2407756,AttendingPhysician
2364683,AttendingPhysician
2397732,AttendingPhysician
2312779,AttendingPhysician
2353573,AttendingPhysician
2331592,AttendingPhysician
2357889,AttendingPhysician
2390669,AttendingPhysician
2419357,AttendingPhysician
2428920,AttendingPhysician
2318144,AttendingPhysician
2368288,AttendingPhysician
2355132,AttendingPhysician
2311489,AttendingPhysician
2394716,AttendingPhysician
2371365,AttendingPhysician
2351400,AttendingPhysician
2337356,AttendingPhysician
2328281,AttendingPhysician
2396521,AttendingPhysician
2354366,AttendingPhysician
2380137,AttendingPhysician
2406655,AttendingPhysician
2316090,AttendingPhysician
2383285,AttendingPhysician
2363448,AttendingPhysician
2334485,AttendingPhysician
2341115,AttendingPhysician
2397791,AttendingPhysician
2365133,AttendingPhysician
2367203,AttendingPhysician
2401418,AttendingPhysician
2323110,AttendingPhysician
2429548,AttendingPhysician
2334146,AttendingPhysician
2319902,AttendingPhysician
2406817,AttendingPhysician
2430998,AttendingPhysician
2388447,AttendingPhysician
2408258,AttendingPhysician
2414869,AttendingPhysician
2357190,AttendingPhysician
2428260,AttendingPhysician
2327047,AttendingPhysician
2432063,AttendingPhysician
2346588,AttendingPhysician
2430552,AttendingPhysician
2430435,AttendingPhysician
2382920,AttendingPhysician
2400607,AttendingPhysician
2354921,AttendingPhysician
2346315,AttendingPhysician
2350852,AttendingPhysician
2403132,AttendingPhysician
2387460,AttendingPhysician
2317735,AttendingPhysician
2380743,AttendingPhysician
2390260,AttendingPhysician
2401083,AttendingPhysician
2390423,AttendingPhysician
2431399,AttendingPhysician
2376526,AttendingPhysician
2315216,AttendingPhysician
2429016,AttendingPhysician
2357991,AttendingPhysician
2313289,AttendingPhysician
2398398,AttendingPhysician
2404152,AttendingPhysician
2377022,AttendingPhysician
2363618,AttendingPhysician
2371626,AttendingPhysician
2404530,AttendingPhysician
2360746,AttendingPhysician
2337539,AttendingPhysician
2390244,AttendingPhysician
2349706,AttendingPhysician
2388088,AttendingPhysician
2320858,AttendingPhysician
2380872,AttendingPhysician
2418512,AttendingPhysician
2361602,AttendingPhysician
2330641,AttendingPhysician
2394907,AttendingPhysician
2424284,AttendingPhysician
2349654,AttendingPhysician
2318940,AttendingPhysician
2316423,AttendingPhysician
2371137,AttendingPhysician
2423086,AttendingPhysician
2369239,AttendingPhysician
2315594,AttendingPhysician
2332564,AttendingPhysician
2343124,AttendingPhysician
2389995,AttendingPhysician
2423388,AttendingPhysician
2407001,AttendingPhysician
2370928,AttendingPhysician
2342166,AttendingPhysician
2342710,AttendingPhysician
2319986,AttendingPhysician
2334339,AttendingPhysician
2356097,AttendingPhysician
2394423,AttendingPhysician
2346115,AttendingPhysician
2318102,AttendingPhysician
2385794,AttendingPhysician
2413546,AttendingPhysician
2415669,AttendingPhysician
2371689,AttendingPhysician
2351822,AttendingPhysician
2346512,AttendingPhysician
2426322,AttendingPhysician
2337880,AttendingPhysician
2389777,AttendingPhysician
2375167,AttendingPhysician
2353168,AttendingPhysician
2401436,AttendingPhysician
2431217,AttendingPhysician
2368721,AttendingPhysician
2374053,AttendingPhysician
2359180,AttendingPhysician
2404843,AttendingPhysician
2370157,AttendingPhysician
2334693,AttendingPhysician
2419655,AttendingPhysician
2431943,AttendingPhysician
2426746,AttendingPhysician
2370392,AttendingPhysician
2417364,AttendingPhysician
2368651,AttendingPhysician
2390607,AttendingPhysician
2344915,AttendingPhysician
2381562,AttendingPhysician
2405303,AttendingPhysician
2331451,AttendingPhysician
2361238,AttendingPhysician
2395920,AttendingPhysician
2413858,AttendingPhysician
2431299,AttendingPhysician
2403810,AttendingPhysician
2358290,AttendingPhysician
2403258,AttendingPhysician
2397881,AttendingPhysician
2326926,AttendingPhysician
2370831,AttendingPhysician
2393259,AttendingPhysician
2351765,AttendingPhysician
2365336,AttendingPhysician
2378035,AttendingPhysician
2367990,AttendingPhysician
2347015,AttendingPhysician
2429697,AttendingPhysician
2354267,AttendingPhysician
2327949,AttendingPhysician
2414936,AttendingPhysician
2364472,AttendingPhysician
2388030,AttendingPhysician
2353984,AttendingPhysician
2334940,AttendingPhysician
2382803,AttendingPhysician
2424877,AttendingPhysician
2348658,AttendingPhysician
2412569,AttendingPhysician
2363428,AttendingPhysician
2351534,AttendingPhysician
2338898,AttendingPhysician
2402614,AttendingPhysician
2367135,AttendingPhysician
2402137,AttendingPhysician
2341155,AttendingPhysician
2354099,AttendingPhysician
2363074,AttendingPhysician
2321060,AttendingPhysician
2312167,AttendingPhysician
2374010,AttendingPhysician
2401980,AttendingPhysician
2369187,AttendingPhysician
2321080,AttendingPhysician
2335600,AttendingPhysician
2327985,AttendingPhysician
2332110,AttendingPhysician
2374039,AttendingPhysician
2380671,AttendingPhysician
2316115,AttendingPhysician
2316034,AttendingPhysician
2391331,AttendingPhysician
2321396,AttendingPhysician
2336564,AttendingPhysician
2354228,AttendingPhysician
2421675,AttendingPhysician
2358007,AttendingPhysician
2375188,AttendingPhysician
2358504,AttendingPhysician
2345813,AttendingPhysician
2415612,AttendingPhysician
2428801,AttendingPhysician
2426795,AttendingPhysician
2352357,AttendingPhysician
2422469,AttendingPhysician
2327694,AttendingPhysician
2405765,AttendingPhysician
2335083,AttendingPhysician
2382052,AttendingPhysician
2312661,AttendingPhysician
2336671,AttendingPhysician
2399780,AttendingPhysician
2419918,AttendingPhysician
2387606,AttendingPhysician
2317252,AttendingPhysician
2333530,AttendingPhysician
2347850,AttendingPhysician
2377897,AttendingPhysician
2355008,AttendingPhysician
2346159,AttendingPhysician
2355998,AttendingPhysician
2404763,AttendingPhysician
2394456,AttendingPhysician
2366769,AttendingPhysician
2331565,AttendingPhysician
2416183,AttendingPhysician
2382827,AttendingPhysician
2405431,AttendingPhysician
2391095,AttendingPhysician
2348532,AttendingPhysician
2385300,AttendingPhysician
2431835,AttendingPhysician
2377257,AttendingPhysician
2355668,AttendingPhysician
2347450,AttendingPhysician
2398443,AttendingPhysician
2329768,AttendingPhysician
2360915,AttendingPhysician
2375707,AttendingPhysician
2329861,AttendingPhysician
2339855,AttendingPhysician
2422195,AttendingPhysician
2412161,AttendingPhysician
2412361,AttendingPhysician
2361629,AttendingPhysician
2349808,AttendingPhysician
2415642,AttendingPhysician
2357321,AttendingPhysician
2372566,AttendingPhysician
2330476,AttendingPhysician
2366521,AttendingPhysician
2313932,AttendingPhysician
2367442,AttendingPhysician
2332839,AttendingPhysician
2330876,AttendingPhysician
2424778,AttendingPhysician
2327080,AttendingPhysician
2335537,AttendingPhysician
2378877,AttendingPhysician
2380581,AttendingPhysician
2324372,AttendingPhysician
2346071,AttendingPhysician
2433240,AttendingPhysician
2400759,AttendingPhysician
2365313,AttendingPhysician
2360643,AttendingPhysician
2358141,AttendingPhysician
2404282,AttendingPhysician
2327900,AttendingPhysician
2398601,AttendingPhysician
2320976,AttendingPhysician
2345483,AttendingPhysician
2417030,AttendingPhysician
2346950,AttendingPhysician
2338319,AttendingPhysician
2409736,AttendingPhysician
2384118,AttendingPhysician
2335727,AttendingPhysician
2365118,AttendingPhysician
2413023,AttendingPhysician
2356543,AttendingPhysician
2350484,AttendingPhysician
2416463,AttendingPhysician
2359862,AttendingPhysician
2333319,AttendingPhysician
2363685,AttendingPhysician
2395488,AttendingPhysician
2358046,AttendingPhysician
2379310,AttendingPhysician
2406711,AttendingPhysician
2368196,AttendingPhysician
2393568,AttendingPhysician
2348037,AttendingPhysician
2382249,AttendingPhysician
2347913,AttendingPhysician
2418334,AttendingPhysician
2328553,AttendingPhysician
2325415,AttendingPhysician
2398712,AttendingPhysician
2384720,AttendingPhysician
2364870,AttendingPhysician
2429064,AttendingPhysician
2419273,AttendingPhysician
2371013,AttendingPhysician
2421695,AttendingPhysician
2320183,AttendingPhysician
2397645,AttendingPhysician
2382415,AttendingPhysician
2313726,AttendingPhysician
2323936,AttendingPhysician
2343253,AttendingPhysician
2319309,AttendingPhysician
2327877,AttendingPhysician
2335764,AttendingPhysician
2319369,AttendingPhysician
2330512,AttendingPhysician
2405518,AttendingPhysician
2426192,AttendingPhysician
2405713,AttendingPhysician
2376274,AttendingPhysician
2398925,AttendingPhysician
2361866,AttendingPhysician
2394210,AttendingPhysician
2324557,AttendingPhysician
2353202,AttendingPhysician
2362061,AttendingPhysician
2354537,AttendingPhysician
2388796,AttendingPhysician
2356691,AttendingPhysician
2417289,AttendingPhysician
2370458,AttendingPhysician
2321780,AttendingPhysician
2374999,AttendingPhysician
2393698,AttendingPhysician
2395158,AttendingPhysician
2321485,AttendingPhysician
2336549,AttendingPhysician
2319987,AttendingPhysician
2390118,AttendingPhysician
2366823,AttendingPhysician
2336615,AttendingPhysician
2429729,AttendingPhysician
2352485,AttendingPhysician
2362322,AttendingPhysician
2364424,AttendingPhysician
2357403,AttendingPhysician
2311277,AttendingPhysician
2354507,AttendingPhysician
2390535,AttendingPhysician
2412450,AttendingPhysician
2374310,AttendingPhysician
2327226,AttendingPhysician
2395272,AttendingPhysician
2366016,AttendingPhysician
2352204,AttendingPhysician
2383353,AttendingPhysician
2351216,AttendingPhysician
2387603,AttendingPhysician
2328029,AttendingPhysician
2404680,AttendingPhysician
2330519,AttendingPhysician
2336992,AttendingPhysician
2412041,AttendingPhysician
2412901,AttendingPhysician
2352317,AttendingPhysician
2337643,AttendingPhysician
2432274,AttendingPhysician
2333821,AttendingPhysician
2397872,AttendingPhysician
2327442,AttendingPhysician
2401942,AttendingPhysician
2370016,AttendingPhysician
2367535,AttendingPhysician
2411244,AttendingPhysician
2322969,AttendingPhysician
2386511,AttendingPhysician
2355014,AttendingPhysician
2423947,AttendingPhysician
2356816,AttendingPhysician
2398342,AttendingPhysician
2326461,AttendingPhysician
2361123,AttendingPhysician
2428233,AttendingPhysician
2351763,AttendingPhysician
2394182,AttendingPhysician
2360941,AttendingPhysician
2414973,AttendingPhysician
2362490,AttendingPhysician
2374539,AttendingPhysician
2357685,AttendingPhysician
2390634,AttendingPhysician
2380954,AttendingPhysician
2352744,AttendingPhysician
2408202,AttendingPhysician
2335362,AttendingPhysician
2429510,AttendingPhysician
2417791,AttendingPhysician
2416959,AttendingPhysician
2427896,AttendingPhysician
2348529,AttendingPhysician
2344450,AttendingPhysician
2406193,AttendingPhysician
2316033,AttendingPhysician
2371120,AttendingPhysician
2384629,AttendingPhysician
2339569,AttendingPhysician
2326781,AttendingPhysician
2373457,AttendingPhysician
2363240,AttendingPhysician
2370040,AttendingPhysician
2332466,AttendingPhysician
2374968,AttendingPhysician
2348000,AttendingPhysician
2319160,AttendingPhysician
2415107,AttendingPhysician
2312209,AttendingPhysician
2389465,AttendingPhysician
2402739,AttendingPhysician
2382853,AttendingPhysician
2344288,AttendingPhysician
2424036,AttendingPhysician
2343215,AttendingPhysician
2399065,AttendingPhysician
2331576,AttendingPhysician
2335448,AttendingPhysician
2408338,AttendingPhysician
2422309,AttendingPhysician
2382348,AttendingPhysician
2386675,AttendingPhysician
2320950,AttendingPhysician
2420540,AttendingPhysician
2387853,AttendingPhysician
2418257,AttendingPhysician
2405846,AttendingPhysician
2390730,AttendingPhysician
2362001,AttendingPhysician
2343499,AttendingPhysician
2424753,AttendingPhysician
2365157,AttendingPhysician
2319068,AttendingPhysician
2340752,AttendingPhysician
2357417,AttendingPhysician
2430920,AttendingPhysician
2424091,AttendingPhysician
2344125,AttendingPhysician
2365888,AttendingPhysician
2332644,AttendingPhysician
2405767,AttendingPhysician
2397798,AttendingPhysician
2414637,AttendingPhysician
2407999,AttendingPhysician
2404010,AttendingPhysician
2348028,AttendingPhysician
2328111,AttendingPhysician
2380590,AttendingPhysician
2433171,AttendingPhysician
2387800,AttendingPhysician
2385091,AttendingPhysician
2378428,AttendingPhysician
2381330,AttendingPhysician
2340059,AttendingPhysician
2414565,AttendingPhysician
2335237,AttendingPhysician
2337696,AttendingPhysician
2389627,AttendingPhysician
2338654,AttendingPhysician
2371860,AttendingPhysician
2413634,AttendingPhysician
2329983,AttendingPhysician
2356138,AttendingPhysician
2387340,AttendingPhysician
2382745,AttendingPhysician
2415538,AttendingPhysician
2412096,AttendingPhysician
2356529,AttendingPhysician
2353575,AttendingPhysician
2331605,AttendingPhysician
2382678,AttendingPhysician
2422023,AttendingPhysician
2411751,AttendingPhysician
2412406,AttendingPhysician
2335089,AttendingPhysician
2328122,AttendingPhysician
2337775,AttendingPhysician
2357901,AttendingPhysician
2322218,AttendingPhysician
2411951,AttendingPhysician
2364932,AttendingPhysician
2370927,AttendingPhysician
2356553,AttendingPhysician
2397685,AttendingPhysician
2324752,AttendingPhysician
2429757,AttendingPhysician
2354909,AttendingPhysician
2339546,AttendingPhysician
2355953,AttendingPhysician
2400452,AttendingPhysician
2372031,AttendingPhysician
2333315,AttendingPhysician
2387784,AttendingPhysician
2391950,AttendingPhysician
2428941,AttendingPhysician
2409324,AttendingPhysician
2372069,AttendingPhysician
2385148,AttendingPhysician
2422505,AttendingPhysician
2427558,AttendingPhysician
2390455,AttendingPhysician
2383844,AttendingPhysician
2331638,AttendingPhysician
2375857,AttendingPhysician
2423626,AttendingPhysician
2423815,AttendingPhysician
2347236,AttendingPhysician
2400394,AttendingPhysician
2376759,AttendingPhysician
2322248,AttendingPhysician
2382235,AttendingPhysician
2425726,AttendingPhysician
2359242,AttendingPhysician
2394699,AttendingPhysician
2316728,AttendingPhysician
2361498,AttendingPhysician
2392819,AttendingPhysician
2325749,AttendingPhysician
2370414,AttendingPhysician
2311174,AttendingPhysician
2366708,AttendingPhysician
2390824,AttendingPhysician
2353722,AttendingPhysician
2345424,AttendingPhysician
2355590,AttendingPhysician
2408079,AttendingPhysician
2327892,AttendingPhysician
2352511,AttendingPhysician
2322273,AttendingPhysician
2366187,AttendingPhysician
2409728,AttendingPhysician
2329814,AttendingPhysician
2422226,AttendingPhysician
2389736,AttendingPhysician
2383502,AttendingPhysician
2317082,AttendingPhysician
2367254,AttendingPhysician
2429156,AttendingPhysician
2395906,AttendingPhysician
2348464,AttendingPhysician
2425346,AttendingPhysician
2416903,AttendingPhysician
2387638,AttendingPhysician
2433107,AttendingPhysician
2365640,AttendingPhysician
2337905,AttendingPhysician
2313131,AttendingPhysician
2313970,AttendingPhysician
2328740,AttendingPhysician
2391709,AttendingPhysician
2322214,AttendingPhysician
2378245,AttendingPhysician
2382867,AttendingPhysician
2354487,AttendingPhysician
2401117,AttendingPhysician
2383149,AttendingPhysician
2333985,AttendingPhysician
2337440,AttendingPhysician
2403061,AttendingPhysician
2330557,AttendingPhysician
2319982,AttendingPhysician
2421222,AttendingPhysician
2400961,AttendingPhysician
2355585,AttendingPhysician
2362268,AttendingPhysician
2368274,AttendingPhysician
2339295,AttendingPhysician
2323276,AttendingPhysician
2348922,AttendingPhysician
2373952,AttendingPhysician
2325228,AttendingPhysician
2320600,AttendingPhysician
2416943,AttendingPhysician
2393593,AttendingPhysician
2354152,AttendingPhysician
2409005,AttendingPhysician
2338289,AttendingPhysician
2414522,AttendingPhysician
2330936,AttendingPhysician
2426875,AttendingPhysician
2377409,AttendingPhysician
2374805,AttendingPhysician
2347707,AttendingPhysician
2384878,AttendingPhysician
2423568,AttendingPhysician
2349313,AttendingPhysician
2386983,AttendingPhysician
2369724,AttendingPhysician
2418306,AttendingPhysician
2353899,AttendingPhysician
2326723,AttendingPhysician
2339503,AttendingPhysician
2356270,AttendingPhysician
2411596,AttendingPhysician
2395426,AttendingPhysician
2341949,AttendingPhysician
2395439,AttendingPhysician
2367333,AttendingPhysician
2432872,AttendingPhysician
2319436,AttendingPhysician
2341347,AttendingPhysician
2413110,AttendingPhysician
2329017,AttendingPhysician
2432329,AttendingPhysician
2395014,AttendingPhysician
2321868,AttendingPhysician
2361738,AttendingPhysician
2379745,AttendingPhysician
2415792,AttendingPhysician
2355477,AttendingPhysician
2354620,AttendingPhysician
2421856,AttendingPhysician
2395755,AttendingPhysician
2388058,AttendingPhysician
2342063,AttendingPhysician
2397262,AttendingPhysician
2420759,AttendingPhysician
2365582,AttendingPhysician
2422555,AttendingPhysician
2314063,AttendingPhysician
2394451,AttendingPhysician
2366132,AttendingPhysician
2361889,AttendingPhysician
2400757,AttendingPhysician
2326610,AttendingPhysician
2311846,AttendingPhysician
2337179,AttendingPhysician
2376258,AttendingPhysician
2354448,AttendingPhysician
2399287,AttendingPhysician
2380127,AttendingPhysician
2392736,AttendingPhysician
2414595,AttendingPhysician
2317402,AttendingPhysician
2422682,AttendingPhysician
2366043,AttendingPhysician
2378844,AttendingPhysician
2374001,AttendingPhysician
2335597,AttendingPhysician
2343225,AttendingPhysician
2362191,AttendingPhysician
2324043,AttendingPhysician
2318176,AttendingPhysician
2342695,AttendingPhysician
2315530,AttendingPhysician
2322703,AttendingPhysician
2334227,AttendingPhysician
2340847,AttendingPhysician
2340110,AttendingPhysician
2357760,AttendingPhysician
2395225,AttendingPhysician
2346895,AttendingPhysician
2394665,AttendingPhysician
2353600,AttendingPhysician
2431215,AttendingPhysician
2330433,AttendingPhysician
2421329,AttendingPhysician
2318243,AttendingPhysician
2350742,AttendingPhysician
2386145,AttendingPhysician
2378997,AttendingPhysician
2384567,AttendingPhysician
2369906,AttendingPhysician
2370453,AttendingPhysician
2396086,AttendingPhysician
2420910,AttendingPhysician
2427121,AttendingPhysician
2354694,AttendingPhysician
2359564,AttendingPhysician
2415120,AttendingPhysician
2357126,AttendingPhysician
2335935,AttendingPhysician
2400065,AttendingPhysician
2365330,AttendingPhysician
2405536,AttendingPhysician
2312143,AttendingPhysician
2393255,AttendingPhysician
2323821,AttendingPhysician
2356848,AttendingPhysician
2375370,AttendingPhysician
2413093,AttendingPhysician
2398143,AttendingPhysician
2313038,AttendingPhysician
2423883,AttendingPhysician
2391302,AttendingPhysician
2360725,AttendingPhysician
2336943,AttendingPhysician
2386200,AttendingPhysician
2430454,AttendingPhysician
2356876,AttendingPhysician
2404205,AttendingPhysician
2388163,AttendingPhysician
2379483,AttendingPhysician
2323100,AttendingPhysician
2423457,AttendingPhysician
2316471,AttendingPhysician
2420443,AttendingPhysician
2407135,AttendingPhysician
2321416,AttendingPhysician
2421163,AttendingPhysician
2350447,AttendingPhysician
2338360,AttendingPhysician
2318330,AttendingPhysician
2388070,AttendingPhysician
2428848,AttendingPhysician
2366979,AttendingPhysician
2380419,AttendingPhysician
2403606,AttendingPhysician
2332643,AttendingPhysician
2327908,AttendingPhysician
2321342,AttendingPhysician
2410897,AttendingPhysician
2350382,AttendingPhysician
2360671,AttendingPhysician
2350196,AttendingPhysician
2313415,AttendingPhysician
2336815,AttendingPhysician
2350338,AttendingPhysician
2384708,AttendingPhysician
2369956,AttendingPhysician
2320048,AttendingPhysician
2327450,AttendingPhysician
2387125,AttendingPhysician
2351240,AttendingPhysician
2360396,AttendingPhysician
2327268,AttendingPhysician
2347060,AttendingPhysician
2416164,AttendingPhysician
2434055,AttendingPhysician
2357967,AttendingPhysician
2328775,AttendingPhysician
2360013,AttendingPhysician
2400574,AttendingPhysician
2366056,AttendingPhysician
2373420,AttendingPhysician
2409546,AttendingPhysician
2417263,AttendingPhysician
2371566,AttendingPhysician
2348305,AttendingPhysician
2329221,AttendingPhysician
2383297,AttendingPhysician
2369860,AttendingPhysician
2362596,AttendingPhysician
2425830,AttendingPhysician
2336108,AttendingPhysician
2326308,AttendingPhysician
2369641,AttendingPhysician
2384190,AttendingPhysician
2402312,AttendingPhysician
2389891,AttendingPhysician
2312025,AttendingPhysician
2318679,AttendingPhysician
2390142,AttendingPhysician
2395382,AttendingPhysician
2422633,AttendingPhysician
2410925,AttendingPhysician
2322347,AttendingPhysician
2395933,AttendingPhysician
2409465,AttendingPhysician
2385281,AttendingPhysician
2425454,AttendingPhysician
2356601,AttendingPhysician
2318965,AttendingPhysician
2370549,AttendingPhysician
2411892,AttendingPhysician
2351772,AttendingPhysician
2403778,AttendingPhysician
2387523,AttendingPhysician
2321705,AttendingPhysician
2397518,AttendingPhysician
2380478,AttendingPhysician
2389905,AttendingPhysician
2347076,AttendingPhysician
2374611,AttendingPhysician
2413787,AttendingPhysician
2346068,AttendingPhysician
2405106,AttendingPhysician
2401043,AttendingPhysician
2384986,AttendingPhysician
2327549,AttendingPhysician
2412784,AttendingPhysician
2387479,AttendingPhysician
2402180,AttendingPhysician
2346123,AttendingPhysician
2412657,AttendingPhysician
2401271,AttendingPhysician
2394328,AttendingPhysician
2324221,AttendingPhysician
2352736,AttendingPhysician
2411524,AttendingPhysician
2430846,AttendingPhysician
2368641,AttendingPhysician
2410972,AttendingPhysician
2410434,AttendingPhysician
2367756,AttendingPhysician
2330449,AttendingPhysician
2378569,AttendingPhysician
2352428,AttendingPhysician
2313604,AttendingPhysician
2317444,AttendingPhysician
2413049,AttendingPhysician
2380068,AttendingPhysician
2332541,AttendingPhysician
2404638,AttendingPhysician
2363520,AttendingPhysician
2333761,AttendingPhysician
2341304,AttendingPhysician
2430638,AttendingPhysician
2367426,AttendingPhysician
2371814,AttendingPhysician
2362941,AttendingPhysician
2350802,AttendingPhysician
2358176,AttendingPhysician
2355723,AttendingPhysician
2403999,AttendingPhysician
2398088,AttendingPhysician
2366020,AttendingPhysician
2387575,AttendingPhysician
2409524,AttendingPhysician
2383279,AttendingPhysician
2339934,AttendingPhysician
2431100,AttendingPhysician
2345295,AttendingPhysician
2405819,AttendingPhysician
2405526,AttendingPhysician
2391458,AttendingPhysician
2351253,AttendingPhysician
2379820,AttendingPhysician
2319630,AttendingPhysician
2421247,AttendingPhysician
2367669,AttendingPhysician
2363806,AttendingPhysician
2383018,AttendingPhysician
2365210,AttendingPhysician
2387768,AttendingPhysician
2342888,AttendingPhysician
2368468,AttendingPhysician
2421652,AttendingPhysician
2397269,AttendingPhysician
2411483,AttendingPhysician
2328832,AttendingPhysician
2367293,AttendingPhysician
2375719,AttendingPhysician
2371278,AttendingPhysician
2366773,AttendingPhysician
2426757,AttendingPhysician
2353281,AttendingPhysician
2414916,AttendingPhysician
2332261,AttendingPhysician
2323414,AttendingPhysician
2341412,AttendingPhysician
2317239,AttendingPhysician
2328896,AttendingPhysician
2430989,AttendingPhysician
2363671,AttendingPhysician
2397070,AttendingPhysician
2410911,AttendingPhysician
2396686,AttendingPhysician
2368147,AttendingPhysician
2378948,AttendingPhysician
2392423,AttendingPhysician
2404542,AttendingPhysician
2313574,AttendingPhysician
2382179,AttendingPhysician
2321268,AttendingPhysician
2313332,AttendingPhysician
2365331,AttendingPhysician
2351527,AttendingPhysician
2378404,AttendingPhysician
2346314,AttendingPhysician
2336726,AttendingPhysician
2351159,AttendingPhysician
2383071,AttendingPhysician
2314775,AttendingPhysician
2331087,AttendingPhysician
2311438,AttendingPhysician
2322085,AttendingPhysician
2341699,AttendingPhysician
2323134,AttendingPhysician
2425031,AttendingPhysician
2429263,AttendingPhysician
2329161,AttendingPhysician
2426041,AttendingPhysician
2418424,AttendingPhysician
2363905,AttendingPhysician
2331705,AttendingPhysician
2425099,AttendingPhysician
2346961,AttendingPhysician
2428451,AttendingPhysician
2312443,AttendingPhysician
2365726,AttendingPhysician
2408826,AttendingPhysician
2424486,AttendingPhysician
2426594,AttendingPhysician
2392834,AttendingPhysician
2423347,AttendingPhysician
2417593,AttendingPhysician
2337739,AttendingPhysician
2355563,AttendingPhysician
2397760,AttendingPhysician
2369395,AttendingPhysician
2350692,AttendingPhysician
2407302,AttendingPhysician
2433274,AttendingPhysician
2353018,AttendingPhysician
2406290,AttendingPhysician
2322566,AttendingPhysician
2389129,AttendingPhysician
2337546,AttendingPhysician
2332731,AttendingPhysician
2393140,AttendingPhysician
2348039,AttendingPhysician
2392116,AttendingPhysician
2374277,AttendingPhysician
2324568,AttendingPhysician
2325445,AttendingPhysician
2387431,AttendingPhysician
2364595,AttendingPhysician
2413061,AttendingPhysician
2324913,AttendingPhysician
2359497,AttendingPhysician
